0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001169054,0.0001206197,0.0001211256,0.0001770081,0.00017283,0.0001652387,0.0001554366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001382866,0.0001435918,0.0001472621,0.0001498272,0.0001512883,0.0001541723,0.0001167918,0.0001255347,0.0001942545,0.0002011975,0.0001976472,0.0001925619,0.0001852113,0.0001736387,0.0001595309,0.0001466956,7.91304e-05,3.101872e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001326546,0.000133548,0.0001364888,0.0001399045,0.0001435688,0.0001475827,0.0001295502,0.0001293858,0.0001328452,0.0002067285,0.0002246444,0.0002507058,0.0002301932,0.0002189277,0.0001968977,7.515375e-05,5.626438e-05,4.327384e-05,3.475045e-05,2.972716e-05,2.68723e-05,2.536604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001344074,0.0001358651,0.0001324183,0.0001298086,0.0001289184,9.174456e-05,0.0001067793,0.0001090776,0.0001106069,0.0001155875,0.0001190509,0.0001891773,0.0001995241,0.0002220464,0.000134497,0.000119263,9.887012e-05,6.720296e-05,5.503659e-05,4.594978e-05,4.077025e-05,3.785397e-05,3.623346e-05,3.522597e-05,3.431197e-05,3.302621e-05,3.195917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.097391e-05,8.940659e-05,0.0001360643,0.000136862,9.223412e-05,8.701227e-05,9.676651e-05,9.526027e-05,9.493433e-05,9.582729e-05,9.76177e-05,0.0001001758,0.0001071633,0.0001111462,0.0001207446,7.411392e-05,6.802058e-05,6.572322e-05,6.145308e-05,5.51552e-05,4.876748e-05,4.432882e-05,3.726842e-05,3.563274e-05,3.739986e-05,3.673313e-05,3.594359e-05,3.523824e-05,3.447904e-05,3.391058e-05,3.329454e-05,3.357908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.518271e-05,7.781648e-05,8.326341e-05,9.245188e-05,0.0001014055,0.000100959,0.0001066517,9.937098e-05,9.485729e-05,9.185031e-05,9.028138e-05,9.06076e-05,9.255002e-05,9.561464e-05,9.892173e-05,6.355841e-05,6.371194e-05,6.203374e-05,5.407098e-05,5.138153e-05,4.887218e-05,4.689967e-05,4.542297e-05,4.40569e-05,4.303753e-05,4.251113e-05,4.193731e-05,4.123562e-05,4.373504e-05,4.272658e-05,3.897603e-05,3.903099e-05,3.928884e-05,3.981085e-05,4.062728e-05,4.127627e-05,4.26647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.265822e-05,7.221017e-05,7.211079e-05,7.455108e-05,7.933357e-05,8.57512e-05,0.0001038843,0.000104239,9.985304e-05,9.428217e-05,8.91134e-05,8.490027e-05,4.872441e-05,4.816353e-05,5.000648e-05,5.349812e-05,5.674004e-05,5.888858e-05,5.639622e-05,5.315e-05,5.031951e-05,4.811784e-05,4.728661e-05,4.798784e-05,4.911601e-05,4.986003e-05,4.759605e-05,4.85645e-05,4.928064e-05,4.908045e-05,4.822736e-05,4.802955e-05,4.879597e-05,5.325717e-05,5.475058e-05,5.613988e-05,5.709244e-05,5.823438e-05,5.959589e-05,0.0001531429,0.0001551909,0.0001556204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741006e-05,7.70923e-05,8.053897e-05,7.960989e-05,8.1975e-05,9.470769e-05,0.0001125482,0.0001047481,0.000106928,0.0001091423,0.0001057688,0.0001009302,9.595621e-05,9.023474e-05,5.20004e-05,4.989846e-05,5.190728e-05,5.631439e-05,5.8489e-05,5.60203e-05,5.081505e-05,4.253123e-05,3.899913e-05,3.747732e-05,4.143991e-05,4.458224e-05,4.724136e-05,5.151606e-05,5.479188e-05,5.930425e-05,6.331808e-05,6.473299e-05,6.51487e-05,6.684606e-05,7.029643e-05,7.463106e-05,7.846635e-05,8.066181e-05,8.125036e-05,8.097581e-05,0.000172893,0.0001735658,0.000174511,0.000174731,0.0001740696,0.0001716533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733565e-05,3.002393e-05,3.393113e-05,3.89208e-05,7.57601e-05,8.017759e-05,8.269116e-05,0.0001049125,0.0001237346,0.0001228976,0.0001091379,0.0001112507,0.0001189706,0.0001223519,0.0001291626,0.0001224465,0.0001005582,5.557241e-05,5.167788e-05,5.313401e-05,5.746282e-05,5.457955e-05,4.933812e-05,4.261469e-05,3.758412e-05,3.523336e-05,3.458956e-05,3.54295e-05,3.772886e-05,4.144348e-05,4.655688e-05,5.282717e-05,6.040275e-05,6.73454e-05,7.729273e-05,8.242777e-05,8.997898e-05,9.916645e-05,0.0001077849,0.0001166296,0.0001201614,0.0002119863,0.0002096031,0.0002060543,0.0002026239,0.0002008174,0.000200008,0.0001964377,0.0001929897,0.0001886842,0.0001828044,0.0001757645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0001251872,0.0001271165,0.0001289328,0.0001304275,0.0001319181,0.0001334175,0.0001337243,0.0001305943,0.0001030414,9.838184e-05,3.563739e-05,2.886981e-05,2.376089e-05,2.00384e-05,2.623522e-05,2.494391e-05,2.438662e-05,2.438345e-05,2.504749e-05,2.625535e-05,2.813814e-05,3.088948e-05,3.445447e-05,7.972966e-05,8.401567e-05,8.877874e-05,9.658769e-05,0.0001037033,0.00010135,9.794918e-05,0.000102761,0.0001147675,0.0001504466,0.000166664,0.0001342476,6.895317e-05,5.073884e-05,4.588029e-05,4.515006e-05,4.677833e-05,4.581395e-05,4.147213e-05,3.641525e-05,3.344956e-05,3.284271e-05,3.272721e-05,3.391375e-05,3.677025e-05,4.157916e-05,4.832475e-05,5.687357e-05,6.738048e-05,7.84505e-05,8.889693e-05,0.0001005683,0.0002001121,0.0002159951,0.0002308861,0.0002554512,0.0003573636,0.0003574566,0.0003531695,0.0003432433,0.0003315018,0.0003229257,0.0002344433,0.0002196523,0.0002137408,0.000206201,0.0002009559,0.0002318654,0.0002304893,0.0002277608,0.0002243831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
